Board Size,Fraction,End Fraction,Num Iter
50.000000,0.320000,0.018000,67.000000
50.000000,0.330000,0.014000,62.000000
50.000000,0.340000,0.014400,73.000000
50.000000,0.350000,0.012000,96.000000
50.000000,0.360000,0.012800,89.000000
50.000000,0.370000,0.009200,108.000000
50.000000,0.380000,0.005600,72.000000
50.000000,0.390000,0.009200,118.000000
50.000000,0.400000,0.013600,57.000000
50.000000,0.410000,0.016400,81.000000
50.000000,0.420000,0.014800,76.000000
50.000000,0.430000,0.010400,66.000000
50.000000,0.440000,0.016000,123.000000
50.000000,0.450000,0.016400,92.000000
50.000000,0.460000,0.012000,59.000000
50.000000,0.470000,0.011200,56.000000
50.000000,0.480000,0.014400,56.000000
50.000000,0.490000,0.012000,57.000000
50.000000,0.500000,0.010800,60.000000
50.000000,0.510000,0.009200,93.000000
50.000000,0.520000,0.014000,80.000000
50.000000,0.530000,0.014000,80.000000
50.000000,0.540000,0.014000,51.000000
50.000000,0.550000,0.014000,57.000000
50.000000,0.560000,0.011200,100.000000
50.000000,0.570000,0.013600,53.000000
50.000000,0.580000,0.012000,56.000000
50.000000,0.590000,0.008000,42.000000
50.000000,0.600000,0.010800,40.000000
50.000000,0.610000,0.004000,48.000000
50.000000,0.620000,0.016000,68.000000
50.000000,0.630000,0.010400,54.000000
50.000000,0.640000,0.013600,79.000000
50.000000,0.650000,0.014800,52.000000
50.000000,0.660000,0.012000,51.000000
50.000000,0.670000,0.006800,43.000000
50.000000,0.680000,0.010800,20.000000
50.000000,0.690000,0.010000,31.000000
50.000000,0.700000,0.005600,31.000000
50.000000,0.710000,0.004000,28.000000
50.000000,0.720000,0.011600,41.000000
50.000000,0.730000,0.005200,24.000000
50.000000,0.740000,0.004400,27.000000
50.000000,0.750000,0.001600,34.000000
50.000000,0.760000,0.001200,20.000000
50.000000,0.770000,0.003200,13.000000
50.000000,0.780000,0.000000,11.000000
50.000000,0.790000,0.001600,46.000000
50.000000,0.800000,0.001200,6.000000
50.000000,0.810000,0.000000,13.000000
50.000000,0.820000,0.001200,5.000000
50.000000,0.830000,0.000000,5.000000
50.000000,0.840000,0.000000,4.000000
50.000000,0.850000,0.000000,4.000000
50.000000,0.860000,0.000000,6.000000
50.000000,0.870000,0.000000,5.000000
50.000000,0.880000,0.000000,4.000000
50.000000,0.890000,0.000000,3.000000
50.000000,0.900000,0.000000,4.000000
50.000000,0.910000,0.000000,3.000000
50.000000,0.920000,0.000000,3.000000
50.000000,0.930000,0.000000,3.000000
50.000000,0.940000,0.000000,2.000000
50.000000,0.950000,0.000000,2.000000
50.000000,0.960000,0.000000,2.000000
50.000000,0.970000,0.000000,2.000000
50.000000,0.980000,0.000000,2.000000
50.000000,0.990000,0.000000,2.000000
